"ID","iso_code","洲名","國家","日期","總確診數","新增確診數","七天移動平均新增確診數","總死亡數","新增死亡數","七天移動平均新增死亡數","每百萬人確診數","每百萬人死亡數","傳染率","新增檢驗件數","總檢驗件數","每千人檢驗件數","七天移動平均新增檢驗件數","陽性率","每確診案例相對檢驗數量","疫苗總接種總劑數","疫苗總接種人數","疫苗新增接種劑數","七天移動平均疫苗新增接種劑數","每百人接種疫苗劑數","每百人接種疫苗人數","疫情控管指數","總人口數","中位數年紀","70歲以上人口比例","平均壽命","解除隔離數","解封指數"
"22,845","CHN","亞洲","中國大陸","2021-06-18","91,617","31","24.43","4,636","0","0.00","63.44","3.21","1.00","0","0","0.00","0.00","0.00","0.00","990,257,000","0","23,605,000","10,000,000.00","68.57","0.00","75.46","1,444,216,102","38.70","5.93","76.91","86,476","0.12"
"22,844","CHN","亞洲","中國大陸","2021-06-17","91,586","23","25.00","4,636","0","0.00","63.42","3.21","1.00","0","0","0.00","0.00","0.00","0.00","966,652,000","0","21,502,000","10,000,000.00","66.93","0.00","75.46","1,444,216,102","38.70","5.93","76.91","86,448","0.12"
"22,843","CHN","亞洲","中國大陸","2021-06-16","91,563","19","24.86","4,636","0","0.00","63.40","3.21","0.99","0","0","0.00","0.00","0.00","0.00","945,150,000","0","21,240,000","10,000,000.00","65.44","0.00","75.46","1,444,216,102","38.70","5.93","76.91","86,435","0.12"
"22,842","CHN","亞洲","中國大陸","2021-06-15","91,544","21","25.29","4,636","0","0.00","63.39","3.21","0.99","0","0","0.00","0.00","0.00","0.00","923,910,000","0","19,776,000","10,000,000.00","63.97","0.00","75.46","1,444,216,102","38.70","5.93","76.91","86,419","0.12"
"22,841","CHN","亞洲","中國大陸","2021-06-14","91,523","20","24.57","4,636","0","0.00","63.37","3.21","1.00","0","0","0.00","0.00","0.00","0.00","904,134,000","0","11,364,000","10,000,000.00","62.60","0.00","75.46","1,444,216,102","38.70","5.93","76.91","86,403","0.12"
"22,840","CHN","亞洲","中國大陸","2021-06-13","91,503","23","26.43","4,636","0","0.00","63.36","3.21","1.03","0","0","0.00","0.00","0.00","0.00","892,770,000","0","14,247,000","10,000,000.00","61.82","0.00","75.46","1,444,216,102","38.70","5.93","76.91","86,395","0.12"
"22,839","CHN","亞洲","中國大陸","2021-06-12","91,480","34","25.86","4,636","0","0.00","63.34","3.21","1.08","0","0","0.00","0.00","0.00","0.00","878,523,000","0","15,010,000","10,000,000.00","60.83","0.00","75.46","1,444,216,102","38.70","5.93","76.91","86,384","0.12"
"22,838","CHN","亞洲","中國大陸","2021-06-11","91,446","35","25.29","4,636","0","0.00","63.32","3.21","1.10","0","0","0.00","0.00","0.00","0.00","863,513,000","0","18,214,000","10,000,000.00","59.79","0.00","75.46","1,444,216,102","38.70","5.93","76.91","86,363","0.12"
"22,837","CHN","亞洲","中國大陸","2021-06-10","91,411","22","23.71","4,636","0","0.00","63.30","3.21","1.11","0","0","0.00","0.00","0.00","0.00","845,299,000","622,000,000","20,443,000","10,000,000.00","58.53","43.07","71.76","1,444,216,102","38.70","5.93","76.91","86,348","0.12"
"22,836","CHN","亞洲","中國大陸","2021-06-09","91,389","22","24.00","4,636","0","0.00","63.28","3.21","1.13","0","0","0.00","0.00","0.00","0.00","824,856,000","0","15,894,000","10,000,000.00","57.11","0.00","71.76","1,444,216,102","38.70","5.93","76.91","86,336","0.12"
"22,835","CHN","亞洲","中國大陸","2021-06-08","91,367","16","24.29","4,636","0","0.00","63.26","3.21","1.14","0","0","0.00","0.00","0.00","0.00","808,962,000","0","14,828,000","10,000,000.00","56.01","0.00","71.76","1,444,216,102","38.70","5.93","76.91","86,318","0.12"
"22,834","CHN","亞洲","中國大陸","2021-06-07","91,351","33","25.43","4,636","0","0.00","63.25","3.21","1.18","0","0","0.00","0.00","0.00","0.00","794,134,000","0","16,255,000","10,000,000.00","54.99","0.00","71.76","1,444,216,102","38.70","5.93","76.91","86,306","0.12"
"22,833","CHN","亞洲","中國大陸","2021-06-06","91,318","19","24.00","4,636","0","0.00","63.23","3.21","1.19","0","0","0.00","0.00","0.00","0.00","777,879,000","0","14,814,000","10,000,000.00","53.86","0.00","71.76","1,444,216,102","38.70","5.93","76.91","86,279","0.12"
"22,832","CHN","亞洲","中國大陸","2021-06-05","91,299","30","25.14","4,636","0","0.00","63.22","3.21","1.21","0","0","0.00","0.00","0.00","0.00","763,065,000","0","18,582,000","10,000,000.00","52.84","0.00","71.76","1,444,216,102","38.70","5.93","76.91","86,270","0.11"
"22,831","CHN","亞洲","中國大陸","2021-06-04","91,269","24","22.43","4,636","0","0.00","63.20","3.21","1.21","0","0","0.00","0.00","0.00","0.00","744,483,000","0","20,997,000","10,000,000.00","51.55","0.00","71.76","1,444,216,102","38.70","5.93","76.91","86,246","0.11"
"22,830","CHN","亞洲","中國大陸","2021-06-03","91,245","24","21.29","4,636","0","0.00","63.18","3.21","1.23","0","0","0.00","0.00","0.00","0.00","723,486,000","0","18,660,000","10,000,000.00","50.10","0.00","71.76","1,444,216,102","38.70","5.93","76.91","86,236","0.11"
"22,829","CHN","亞洲","中國大陸","2021-06-02","91,221","24","18.86","4,636","0","0.00","63.16","3.21","1.24","0","0","0.00","0.00","0.00","0.00","704,826,000","0","22,918,000","10,000,000.00","48.80","0.00","71.76","1,444,216,102","38.70","5.93","76.91","86,219","0.11"
"22,828","CHN","亞洲","中國大陸","2021-06-01","91,197","24","18.14","4,636","0","0.00","63.15","3.21","1.25","0","0","0.00","0.00","0.00","0.00","681,908,000","0","20,440,000","10,000,000.00","47.22","0.00","71.76","1,444,216,102","38.70","5.93","76.91","86,213","0.11"
"22,827","CHN","亞洲","中國大陸","2021-05-31","91,173","23","16.57","4,636","0","0.00","63.13","3.21","1.22","0","0","0.00","0.00","0.00","0.00","661,468,000","0","22,296,000","10,000,000.00","45.80","0.00","71.76","1,444,216,102","38.70","5.93","76.91","86,198","0.11"
"22,826","CHN","亞洲","中國大陸","2021-05-30","91,150","27","15.57","4,636","0","0.00","63.11","3.21","1.18","0","0","0.00","0.00","0.00","0.00","639,172,000","0","18,198,000","10,000,000.00","44.26","0.00","71.76","1,444,216,102","38.70","5.93","76.91","86,184","0.11"
"22,825","CHN","亞洲","中國大陸","2021-05-29","91,123","11","14.29","4,636","0","0.00","63.10","3.21","1.11","0","0","0.00","0.00","0.00","0.00","620,974,000","0","17,983,000","10,000,000.00","43.00","0.00","71.76","1,444,216,102","38.70","5.93","76.91","86,166","0.11"
"22,824","CHN","亞洲","中國大陸","2021-05-28","91,112","16","15.43","4,636","0","0.00","63.09","3.21","1.07","0","0","0.00","0.00","0.00","0.00","602,991,000","0","18,631,000","10,000,000.00","41.75","0.00","68.98","1,444,216,102","38.70","5.93","76.91","86,161","0.11"
"22,823","CHN","亞洲","中國大陸","2021-05-27","91,096","7","14.57","4,636","0","0.00","63.08","3.21","1.03","0","0","0.00","0.00","0.00","0.00","584,360,000","0","17,637,000","10,000,000.00","40.46","0.00","68.98","1,444,216,102","38.70","5.93","76.91","86,146","0.11"
"22,822","CHN","亞洲","中國大陸","2021-05-26","91,089","19","17.00","4,636","0","0.00","63.07","3.21","1.03","0","0","0.00","0.00","0.00","0.00","566,723,000","0","20,009,000","10,000,000.00","39.24","0.00","68.98","1,444,216,102","38.70","5.93","76.91","86,124","0.11"
"22,821","CHN","亞洲","中國大陸","2021-05-25","91,070","13","16.00","4,636","0","0.00","63.06","3.21","1.02","0","0","0.00","0.00","0.00","0.00","546,714,000","0","19,461,000","10,000,000.00","37.86","0.00","68.98","1,444,216,102","38.70","5.93","76.91","86,112","0.11"
"22,820","CHN","亞洲","中國大陸","2021-05-24","91,057","16","16.14","4,636","0","0.00","63.05","3.21","1.02","0","0","0.00","0.00","0.00","0.00","527,253,000","0","16,395,000","10,000,000.00","36.51","0.00","68.98","1,444,216,102","38.70","5.93","76.91","86,100","0.11"
"22,819","CHN","亞洲","中國大陸","2021-05-23","91,041","18","17.00","4,636","0","0.00","63.04","3.21","1.02","0","0","0.00","0.00","0.00","0.00","510,858,000","0","13,586,000","10,000,000.00","35.37","0.00","68.98","1,444,216,102","38.70","5.93","76.91","86,079","0.11"
"22,818","CHN","亞洲","中國大陸","2021-05-22","91,023","19","18.14","4,636","0","0.00","63.03","3.21","1.03","0","0","0.00","0.00","0.00","0.00","497,272,000","0","13,929,000","10,000,000.00","34.43","0.00","68.98","1,444,216,102","38.70","5.93","76.91","86,071","0.11"
"22,817","CHN","亞洲","中國大陸","2021-05-21","91,004","10","18.00","4,636","0","0.00","63.01","3.21","1.03","0","0","0.00","0.00","0.00","0.00","483,343,000","0","16,645,000","10,000,000.00","33.47","0.00","68.98","1,444,216,102","38.70","5.93","76.91","86,053","0.11"
"22,816","CHN","亞洲","中國大陸","2021-05-20","90,994","24","18.57","4,636","0","0.00","63.01","3.21","1.05","0","0","0.00","0.00","0.00","0.00","466,698,000","0","17,187,000","10,000,000.00","32.31","0.00","68.98","1,444,216,102","38.70","5.93","76.91","86,054","0.11"
"22,815","CHN","亞洲","中國大陸","2021-05-19","90,970","12","16.14","4,636","0","0.00","62.99","3.21","1.05","0","0","0.00","0.00","0.00","0.00","449,511,000","0","13,822,000","10,000,000.00","31.12","0.00","68.98","1,444,216,102","38.70","5.93","76.91","86,039","0.11"
"22,814","CHN","亞洲","中國大陸","2021-05-18","90,958","14","15.71","4,636","0","0.00","62.98","3.21","1.06","0","0","0.00","0.00","0.00","0.00","435,689,000","0","13,698,000","10,000,000.00","30.17","0.00","68.98","1,444,216,102","38.70","5.93","76.91","86,025","0.11"
"22,813","CHN","亞洲","中國大陸","2021-05-17","90,944","22","16.00","4,636","0","0.00","62.97","3.21","1.09","0","0","0.00","0.00","0.00","0.00","421,991,000","0","15,053,000","10,000,000.00","29.22","0.00","68.98","1,444,216,102","38.70","5.93","76.91","86,012","0.11"
"22,812","CHN","亞洲","中國大陸","2021-05-16","90,922","26","14.86","4,636","0","0.00","62.96","3.21","1.10","0","0","0.00","0.00","0.00","0.00","406,938,000","0","13,951,000","10,000,000.00","28.18","0.00","68.98","1,444,216,102","38.70","5.93","76.91","85,994","0.11"
"22,811","CHN","亞洲","中國大陸","2021-05-15","90,896","18","12.71","4,636","0","0.00","62.94","3.21","1.08","0","0","0.00","0.00","0.00","0.00","392,987,000","0","12,354,000","10,000,000.00","27.21","0.00","67.13","1,444,216,102","38.70","5.93","76.91","85,969","0.11"
"22,810","CHN","亞洲","中國大陸","2021-05-14","90,878","14","11.86","4,636","0","0.00","62.93","3.21","1.03","0","0","0.00","0.00","0.00","0.00","380,633,000","0","13,723,000","10,000,000.00","26.36","0.00","67.13","1,444,216,102","38.70","5.93","76.91","85,963","0.11"
"22,809","CHN","亞洲","中國大陸","2021-05-13","90,864","7","10.86","4,636","0","0.00","62.92","3.21","0.98","0","0","0.00","0.00","0.00","0.00","366,910,000","0","12,638,000","9,882,286.00","25.41","0.00","61.57","1,444,216,102","38.70","5.93","76.91","85,943","0.11"
"22,808","CHN","亞洲","中國大陸","2021-05-12","90,857","9","11.71","4,636","0","0.00","62.91","3.21","0.95","0","0","0.00","0.00","0.00","0.00","354,272,000","0","11,575,000","9,235,000.00","24.53","0.00","61.57","1,444,216,102","38.70","5.93","76.91","85,930","0.11"
"22,807","CHN","亞洲","中國大陸","2021-05-11","90,848","16","11.14","4,636","0","0.00","62.91","3.21","0.94","0","0","0.00","0.00","0.00","0.00","342,697,000","0","9,733,000","8,300,286.00","23.73","0.00","63.43","1,444,216,102","38.70","5.93","76.91","85,910","0.11"
"22,806","CHN","亞洲","中國大陸","2021-05-10","90,832","14","9.86","4,636","0","0.00","62.89","3.21","0.91","0","0","0.00","0.00","0.00","0.00","332,964,000","0","8,657,000","7,579,857.00","23.05","0.00","63.43","1,444,216,102","38.70","5.93","76.91","85,894","0.11"
"22,805","CHN","亞洲","中國大陸","2021-05-09","90,818","11","10.29","4,636","0","0.00","62.88","3.21","0.88","0","0","0.00","0.00","0.00","0.00","324,307,000","0","6,721,000","6,995,571.00","22.46","0.00","63.43","1,444,216,102","38.70","5.93","76.91","85,884","0.11"
"22,804","CHN","亞洲","中國大陸","2021-05-08","90,807","12","10.29","4,636","0","0.00","62.88","3.21","0.85","0","0","0.00","0.00","0.00","0.00","317,586,000","0","9,360,000","6,740,000.00","21.99","0.00","63.43","1,444,216,102","38.70","5.93","76.91","85,871","0.11"
"22,803","CHN","亞洲","中國大陸","2021-05-07","90,795","7","10.71","4,636","0","0.00","62.87","3.21","0.83","0","0","0.00","0.00","0.00","0.00","308,226,000","0","10,492,000","6,166,000.00","21.34","0.00","63.43","1,444,216,102","38.70","5.93","76.91","85,859","0.11"
"22,802","CHN","亞洲","中國大陸","2021-05-06","90,788","13","12.00","4,636","0","0.00","62.86","3.21","0.82","0","0","0.00","0.00","0.00","0.00","297,734,000","0","8,107,000","6,324,429.00","20.62","0.00","63.43","1,444,216,102","38.70","5.93","76.91","85,844","0.11"
"22,801","CHN","亞洲","中國大陸","2021-05-05","90,775","5","12.00","4,636","0","0.00","62.85","3.21","0.81","0","0","0.00","0.00","0.00","0.00","289,627,000","0","5,032,000","6,531,714.00","20.05","0.00","67.13","1,444,216,102","38.70","5.93","76.91","85,825","0.11"
"22,800","CHN","亞洲","中國大陸","2021-05-04","90,770","7","14.14","4,636","0","0.00","62.85","3.21","0.81","0","0","0.00","0.00","0.00","0.00","284,595,000","0","4,690,000","6,945,571.00","19.71","0.00","67.13","1,444,216,102","38.70","5.93","76.91","85,815","0.11"
"22,799","CHN","亞洲","中國大陸","2021-05-03","90,763","17","14.86","4,636","0","0.00","62.85","3.21","0.82","0","0","0.00","0.00","0.00","0.00","279,905,000","0","4,567,000","7,202,286.00","19.38","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,802","0.11"
"22,798","CHN","亞洲","中國大陸","2021-05-02","90,746","11","14.00","4,636","0","0.00","62.83","3.21","0.83","0","0","0.00","0.00","0.00","0.00","275,338,000","0","4,932,000","7,205,286.00","19.06","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,787","0.11"
"22,797","CHN","亞洲","中國大陸","2021-05-01","90,735","15","14.00","4,636","0","0.00","62.83","3.21","0.87","0","0","0.00","0.00","0.00","0.00","270,406,000","0","5,342,000","7,156,714.00","18.72","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,774","0.11"
"22,796","CHN","亞洲","中國大陸","2021-04-30","90,720","16","13.71","4,636","0","0.00","62.82","3.21","0.89","0","0","0.00","0.00","0.00","0.00","265,064,000","0","11,601,000","6,997,143.00","18.35","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,759","0.11"
"22,795","CHN","亞洲","中國大陸","2021-04-29","90,704","13","12.71","4,636","0","0.00","62.81","3.21","0.92","0","0","0.00","0.00","0.00","0.00","253,463,000","0","9,558,000","6,034,286.00","17.55","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,740","0.11"
"22,794","CHN","亞洲","中國大陸","2021-04-28","90,691","20","13.57","4,636","0","0.00","62.80","3.21","0.93","0","0","0.00","0.00","0.00","0.00","243,905,000","0","7,929,000","5,673,429.00","16.89","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,731","0.11"
"22,793","CHN","亞洲","中國大陸","2021-04-27","90,671","12","11.57","4,636","0","0.00","62.78","3.21","0.91","0","0","0.00","0.00","0.00","0.00","235,976,000","0","6,487,000","5,289,429.00","16.34","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,718","0.11"
"22,792","CHN","亞洲","中國大陸","2021-04-26","90,659","11","12.86","4,636","0","0.00","62.77","3.21","0.87","0","0","0.00","0.00","0.00","0.00","229,489,000","0","4,588,000","4,923,857.00","15.89","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,707","0.11"
"22,791","CHN","亞洲","中國大陸","2021-04-25","90,648","11","12.71","4,636","0","0.00","62.77","3.21","0.86","0","0","0.00","0.00","0.00","0.00","224,901,000","0","4,592,000","4,682,000.00","15.57","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,701","0.11"
"22,790","CHN","亞洲","中國大陸","2021-04-24","90,637","13","12.71","4,636","0","0.00","62.76","3.21","0.86","0","0","0.00","0.00","0.00","0.00","220,309,000","0","4,225,000","4,357,143.00","15.25","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,693","0.11"
"22,789","CHN","亞洲","中國大陸","2021-04-23","90,624","9","13.14","4,636","0","0.00","62.75","3.21","0.88","0","0","0.00","0.00","0.00","0.00","216,084,000","0","4,861,000","4,103,429.00","14.96","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,683","0.11"
"22,788","CHN","亞洲","中國大陸","2021-04-22","90,615","19","14.00","4,636","0","0.00","62.74","3.21","0.91","0","0","0.00","0.00","0.00","0.00","211,223,000","0","7,032,000","3,955,286.00","14.63","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,673","0.11"
"22,787","CHN","亞洲","中國大陸","2021-04-21","90,596","6","12.86","4,636","0","0.00","62.73","3.21","0.91","0","0","0.00","0.00","0.00","0.00","204,191,000","0","5,241,000","3,567,857.00","14.14","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,656","0.11"
"22,786","CHN","亞洲","中國大陸","2021-04-20","90,590","21","13.43","4,636","0","0.00","62.73","3.21","0.95","0","0","0.00","0.00","0.00","0.00","198,950,000","0","3,928,000","3,332,429.00","13.78","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,648","0.11"
"22,785","CHN","亞洲","中國大陸","2021-04-19","90,569","10","12.14","4,636","0","0.00","62.71","3.21","0.98","0","0","0.00","0.00","0.00","0.00","195,022,000","0","2,895,000","3,299,143.00","13.50","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,621","0.11"
"22,784","CHN","亞洲","中國大陸","2021-04-18","90,559","11","12.00","4,636","0","0.00","62.71","3.21","1.02","0","0","0.00","0.00","0.00","0.00","192,127,000","0","2,318,000","3,540,571.00","13.30","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,607","0.11"
"22,783","CHN","亞洲","中國大陸","2021-04-17","90,548","16","12.71","4,636","0","0.00","62.70","3.21","1.03","0","0","0.00","0.00","0.00","0.00","189,809,000","0","2,449,000","3,619,714.00","13.14","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,597","0.11"
"22,782","CHN","亞洲","中國大陸","2021-04-16","90,532","15","11.86","4,636","0","0.00","62.69","3.21","1.01","0","0","0.00","0.00","0.00","0.00","187,360,000","0","3,824,000","3,748,429.00","12.97","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,586","0.11"
"22,781","CHN","亞洲","中國大陸","2021-04-15","90,517","11","11.71","4,636","0","0.00","62.68","3.21","0.98","0","0","0.00","0.00","0.00","0.00","183,536,000","0","4,320,000","4,055,143.00","12.71","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,581","0.11"
"22,780","CHN","亞洲","中國大陸","2021-04-14","90,506","10","13.14","4,636","0","0.00","62.67","3.21","0.96","0","0","0.00","0.00","0.00","0.00","179,216,000","0","3,593,000","4,306,429.00","12.41","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,572","0.11"
"22,779","CHN","亞洲","中國大陸","2021-04-13","90,496","12","15.29","4,636","0","0.00","62.66","3.21","0.96","0","0","0.00","0.00","0.00","0.00","175,623,000","0","3,695,000","4,243,286.00","12.16","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,561","0.11"
"22,778","CHN","亞洲","中國大陸","2021-04-12","90,484","9","15.29","4,636","0","0.00","62.65","3.21","0.96","0","0","0.00","0.00","0.00","0.00","171,928,000","0","4,585,000","4,160,857.00","11.90","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,554","0.11"
"22,777","CHN","亞洲","中國大陸","2021-04-11","90,475","16","17.43","4,636","0","0.00","62.65","3.21","0.97","0","0","0.00","0.00","0.00","0.00","167,343,000","0","2,872,000","3,910,429.00","11.59","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,543","0.11"
"22,776","CHN","亞洲","中國大陸","2021-04-10","90,459","10","19.86","4,636","0","0.00","62.64","3.21","0.98","0","0","0.00","0.00","0.00","0.00","164,471,000","0","3,350,000","3,970,571.00","11.39","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,536","0.11"
"22,775","CHN","亞洲","中國大陸","2021-04-09","90,449","14","21.29","4,636","0","0.00","62.63","3.21","1.01","0","0","0.00","0.00","0.00","0.00","161,121,000","0","5,971,000","3,902,857.00","11.16","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,529","0.11"
"22,774","CHN","亞洲","中國大陸","2021-04-08","90,435","21","23.00","4,636","0","0.00","62.62","3.21","1.05","0","0","0.00","0.00","0.00","0.00","155,150,000","0","6,079,000","4,076,286.00","10.74","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,519","0.11"
"22,773","CHN","亞洲","中國大陸","2021-04-07","90,414","25","21.29","4,636","0","0.00","62.60","3.21","1.09","0","0","0.00","0.00","0.00","0.00","149,071,000","0","3,151,000","4,178,571.00","10.32","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,512","0.11"
"22,772","CHN","亞洲","中國大陸","2021-04-06","90,389","12","20.00","4,636","0","0.00","62.59","3.21","1.11","0","0","0.00","0.00","0.00","0.00","145,920,000","0","3,118,000","4,461,429.00","10.10","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,505","0.11"
"22,771","CHN","亞洲","中國大陸","2021-04-05","90,377","24","19.86","4,636","0","0.00","62.58","3.21","1.15","0","0","0.00","0.00","0.00","0.00","142,802,000","0","2,832,000","4,548,571.00","9.89","0.00","78.24","1,444,216,102","38.70","5.93","76.91","85,497","0.11"
"22,770","CHN","亞洲","中國大陸","2021-04-04","90,353","33","17.57","4,636","0","0.00","62.56","3.21","1.17","0","0","0.00","0.00","0.00","0.00","139,970,000","0","3,293,000","4,765,286.00","9.69","0.00","55.56","1,444,216,102","38.70","5.93","76.91","85,480","0.11"
"22,769","CHN","亞洲","中國大陸","2021-04-03","90,320","20","14.57","4,636","0","0.00","62.54","3.21","1.16","0","0","0.00","0.00","0.00","0.00","136,677,000","0","2,876,000","4,894,286.00","9.46","0.00","55.56","1,444,216,102","38.70","5.93","76.91","85,472","0.11"
"22,768","CHN","亞洲","中國大陸","2021-04-02","90,300","26","13.29","4,636","0","0.00","62.53","3.21","1.17","0","0","0.00","0.00","0.00","0.00","133,801,000","0","7,185,000","5,190,143.00","9.26","0.00","55.56","1,444,216,102","38.70","5.93","76.91","85,461","0.11"
"22,767","CHN","亞洲","中國大陸","2021-04-01","90,274","9","11.29","4,636","0","0.00","62.51","3.21","1.12","0","0","0.00","0.00","0.00","0.00","126,616,000","0","6,795,000","5,038,571.00","8.77","0.00","55.56","1,444,216,102","38.70","5.93","76.91","85,450","0.11"
"22,766","CHN","亞洲","中國大陸","2021-03-31","90,265","16","11.57","4,636","0","0.00","62.50","3.21","1.06","0","0","0.00","0.00","0.00","0.00","119,821,000","0","5,131,000","4,851,614.00","8.30","0.00","55.56","1,444,216,102","38.70","5.93","76.91","85,442","0.11"
"22,765","CHN","亞洲","中國大陸","2021-03-30","90,249","11","10.86","4,636","0","0.00","62.49","3.21","1.00","0","0","0.00","0.00","0.00","0.00","114,690,000","0","3,728,000","4,549,143.00","7.94","0.00","50.00","1,444,216,102","38.70","5.93","76.91","85,433","0.11"
"22,764","CHN","亞洲","中國大陸","2021-03-29","90,238","8","10.71","4,636","0","0.00","62.48","3.21","0.94","0","0","0.00","0.00","0.00","0.00","110,962,000","0","4,349,000","4,357,429.00","7.68","0.00","50.00","1,444,216,102","38.70","5.93","76.91","85,429","0.11"
"22,763","CHN","亞洲","中國大陸","2021-03-28","90,230","12","10.86","4,636","0","0.00","62.48","3.21","0.90","0","0","0.00","0.00","0.00","0.00","106,613,000","0","4,196,000","4,129,286.00","7.38","0.00","56.94","1,444,216,102","38.70","5.93","76.91","85,438","0.11"
"22,762","CHN","亞洲","中國大陸","2021-03-27","90,218","11","10.14","4,636","0","0.00","62.47","3.21","0.88","0","0","0.00","0.00","0.00","0.00","102,417,000","0","4,947,000","3,923,000.00","7.09","0.00","56.94","1,444,216,102","38.70","5.93","76.91","85,412","0.11"
"22,761","CHN","亞洲","中國大陸","2021-03-26","90,207","12","10.29","4,636","0","0.00","62.46","3.21","0.87","0","0","0.00","0.00","0.00","0.00","97,470,000","0","6,124,000","3,453,810.00","6.75","0.00","56.94","1,444,216,102","38.70","5.93","76.91","85,410","0.11"
"22,760","CHN","亞洲","中國大陸","2021-03-25","90,195","11","9.14","4,636","0","0.00","62.45","3.21","0.88","0","0","0.00","0.00","0.00","0.00","91,346,000","0","5,486,300","2,816,476.00","6.32","0.00","56.94","1,444,216,102","38.70","5.93","76.91","85,396","0.11"
"22,759","CHN","亞洲","中國大陸","2021-03-24","90,184","11","9.14","4,636","0","0.00","62.45","3.21","0.87","0","0","0.00","0.00","0.00","0.00","85,859,700","0","3,013,700","2,270,243.00","5.95","0.00","56.94","1,444,216,102","38.70","5.93","76.91","85,383","0.11"
"22,758","CHN","亞洲","中國大陸","2021-03-23","90,173","10","8.43","4,636","0","0.00","62.44","3.21","0.87","0","0","0.00","0.00","0.00","0.00","82,846,000","0","2,386,000","2,077,238.00","5.74","0.00","56.94","1,444,216,102","38.70","5.93","76.91","85,378","0.11"
"22,757","CHN","亞洲","中國大陸","2021-03-22","90,163","9","7.57","4,636","0","0.00","62.43","3.21","0.85","0","0","0.00","0.00","0.00","0.00","80,460,000","0","0","1,973,905.00","5.57","0.00","56.94","1,444,216,102","38.70","5.93","76.91","85,368","0.11"
"22,756","CHN","亞洲","中國大陸","2021-03-21","90,154","7","8.14","4,636","0","0.00","62.42","3.21","0.83","0","0","0.00","0.00","0.00","0.00","0","0","0","1,818,286.00","0.00","0.00","56.94","1,444,216,102","38.70","5.93","76.91","85,356","0.11"
"22,755","CHN","亞洲","中國大陸","2021-03-20","90,147","12","7.86","4,636","0","0.00","62.42","3.21","0.82","0","0","0.00","0.00","0.00","0.00","74,956,000","0","0","1,552,286.00","5.19","0.00","56.94","1,444,216,102","38.70","5.93","76.91","85,345","0.11"
"22,754","CHN","亞洲","中國大陸","2021-03-19","90,135","4","7.57","4,636","0","0.00","62.41","3.21","0.83","0","0","0.00","0.00","0.00","0.00","0","0","0","1,441,905.00","0.00","0.00","56.94","1,444,216,102","38.70","5.93","76.91","85,336","0.11"
"22,753","CHN","亞洲","中國大陸","2021-03-18","90,131","11","8.00","4,636","0","0.00","62.41","3.21","0.86","0","0","0.00","0.00","0.00","0.00","0","0","0","1,331,524.00","0.00","0.00","56.94","1,444,216,102","38.70","5.93","76.91","85,330","0.11"
"22,752","CHN","亞洲","中國大陸","2021-03-17","90,120","6","7.71","4,636","0","0.00","62.40","3.21","0.89","0","0","0.00","0.00","0.00","0.00","0","0","0","1,221,143.00","0.00","0.00","56.94","1,444,216,102","38.70","5.93","76.91","85,314","0.11"
"22,751","CHN","亞洲","中國大陸","2021-03-16","90,114","4","8.43","4,636","0","0.00","62.40","3.21","0.95","0","0","0.00","0.00","0.00","0.00","0","0","0","1,110,762.00","0.00","0.00","56.94","1,444,216,102","38.70","5.93","76.91","85,301","0.11"
"22,750","CHN","亞洲","中國大陸","2021-03-15","90,110","13","8.57","4,636","0","0.00","62.39","3.21","1.02","0","0","0.00","0.00","0.00","0.00","0","0","0","1,000,381.00","0.00","0.00","56.94","1,444,216,102","38.70","5.93","76.91","85,291","0.11"
"22,749","CHN","亞洲","中國大陸","2021-03-14","90,097","5","7.86","4,636","0","0.00","62.39","3.21","1.09","0","0","0.00","0.00","0.00","0.00","64,980,000","0","0","890,000.00","4.50","0.00","61.57","1,444,216,102","38.70","5.93","76.91","85,286","0.11"
